name,main_category,sub_category,ratings,no_of_ratings,discount_price,actual_price,discount_percent
Belkin Essential Series 4-Socket Surge Protector Universal Socket with 5ft Heavy Duty Cable (Grey),"tv, audio & cameras",All Electronics,4.5,20940,1289.0,1499.0,14.009339559706472
"QUANTUM OTG Card Reader and Hub with Type-C, USB & Micro USB Ports | Portable Memory Card Reader Supports USB Drives, TF, ...","tv, audio & cameras",All Electronics,3.8,92,379.0,999.0,62.06206206206206
"NK STAR 950 Mbps USB WiFi Adapter Wireless Network Receiver Dongle for Desktop Laptop, (Support- Windows XP/7/8/10 & MAC O...","tv, audio & cameras",All Electronics,4.4,259,195.0,999.0,80.48048048048048
Enflamo Soft Silicone Slim Back Cover Case for iPhone 6 & 6S (Black),"tv, audio & cameras",All Electronics,4.2,2525,202.0,799.0,74.71839799749687
Electvision Remote Control for LED or LCD TV Compatible with Realme Led TV (Without Voice mic Function),"tv, audio & cameras",All Electronics,3.7,203,349.0,999.0,65.06506506506507
"boAt Xtend Smart Watch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, HR & SpO2 Monitoring, ...","tv, audio & cameras",All Electronics,4.2,72169,1799.0,7990.0,77.48435544430538
"JioFi Next 32 GB, 2 GB RAM, Blue Smartphone","tv, audio & cameras",All Electronics,3.6,923,1599.0,1599.0,0.0
Amazon Brand - Solimo Soft & Flexible Shockproof Silicone Mobile Back Cover with Cushioned Edges for OnePlus 9 - Transparent,"tv, audio & cameras",All Electronics,3.7,36,139.0,499.0,72.14428857715431
"BESTOR® USB C Hub 4K 30Hz, 7-in-1 USB-C Hub Multiport Adapter with HDMI, 87W PD, Ethernet, SD/TF Cards Reader, 1 USB-C,1 U...","tv, audio & cameras",All Electronics,4.0,290,1599.0,3499.0,54.301228922549306
"Xiran Mobile Phone Stand Holder, 04PCS Mobile Holder Stand, Wall Mounted Mobile Phone Holder, Mobile Phone Stand Holder (P...","tv, audio & cameras",All Electronics,4.1,91,299.0,499.0,40.08016032064128
"DIGITEK® (DBSK-009FT) Studio Background Stand Kit for Backdrop Photography and Videography, Portable and Foldable Stand Ki...","tv, audio & cameras",All Electronics,4.3,6445,1999.0,2995.0,33.25542570951586
"Oppo F21s Pro (Starlight Black, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers","tv, audio & cameras",All Electronics,3.9,618,21999.0,27999.0,21.429336762027216
"ESR Classic Kickstand Case with HaloLock Compatible with iPhone 14 Pro Max Case, MagSafe-Compatible Case with Stand, Milit...","tv, audio & cameras",All Electronics,4.5,2003,2279.0,2899.0,21.386685063815108
"Samsung Galaxy Tab A8 10.5 inches Display, RAM 3 GB, ROM 32 GB Expandable, Wi-Fi+LTE Tablets, Gray, (SM-X205NZAAINU)","tv, audio & cameras",All Electronics,4.3,3191,17999.0,26399.0,31.819387097996138
HP v222w 64GB USB 2.0 Pen Drive (Silver),"tv, audio & cameras",All Electronics,4.2,5260,449.0,1300.0,65.46153846153845
POPIO Tempered Glass Screen Protector Compatible for Samsung Galaxy M51 / Samsung Galaxy F62 / Samsung Galaxy M52 5G with ...,"tv, audio & cameras",All Electronics,4.1,1554,219.0,599.0,63.43906510851419
JetLife Mobile Holder Pouch/Bag/Mount LITE for All Scooters Scooty Activa Jupiter EV's | Universal Size (Black),"tv, audio & cameras",All Electronics,3.921651871864145,0,269.0,399.0,32.581453634085214
"Panasonic Single Line Digital Cordless Telephone, Black","tv, audio & cameras",All Electronics,4.0,8063,2648.0,3400.0,22.11764705882353
Casio MJ-12VCb-GN 300 Steps Check & Correct Colourful Desktop Calculator (Green),"tv, audio & cameras",All Electronics,4.1,3475,535.0,535.0,0.0
Wedding Backdrop Cloth for all Festivals/House hold functions/Haldi Function/Ceremonies Banana Leaf Design(Aaritaku) Desig...,"tv, audio & cameras",All Electronics,4.1,994,424.0,850.0,50.117647058823536
MorningVale Palmate Mini Boost Smart Wireless Portable Bluetooth Speaker (3Cm),"tv, audio & cameras",All Electronics,3.5,1346,387.03,499.0,22.438877755511026
"Dyazo 10 Inch LED Ring Light with 3 Level Brightness Dimmable Lighting for Vlogging , You Tube Video , Photo Shoot Live St...","tv, audio & cameras",All Electronics,3.8,53,398.0,999.0,60.16016016016016
ENVIE® (ECR11MC + 2800 4PL) SprintX Ultra Fast Rechargeable Batteries Charger for AA & AAA Ni-MH with 4xAA2800mah Recharge...,"tv, audio & cameras",All Electronics,3.8,15284,999.0,1595.0,37.36677115987461
"Portronics Chicklet POR-973 Foldable QWERTY Keyboard, Mini Pocket Sized, Rechargeable, Bluetooth Wireless, One Touch Conne...","tv, audio & cameras",All Electronics,4.1,1431,1139.0,1999.0,43.02151075537769
"iQOO Z6 44W by vivo (Lumina Blue, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Di...","tv, audio & cameras",All Electronics,4.1,22254,14499.0,19999.0,27.501375068753436
"Sounce Desktop Mobile Phone Tabletop Stand, Mobile Holder, Adjustable & Foldable Mobile Tabletop Stand, Aluminum Stand Hol...","tv, audio & cameras",All Electronics,3.8,2615,399.0,1899.0,78.98894154818325
"Fabtec Car Body Cover Compatible with Maruti Swift (2012-2017) with Mirror & Antenna Pockets (Heavy Duty, Full Sized, Trip...","tv, audio & cameras",All Electronics,3.9,595,885.0,1399.0,36.740528949249466
"Noise ColorFit Ultra Smart Watch with 1.75"" HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Ma...","tv, audio & cameras",All Electronics,4.1,39693,1999.0,5999.0,66.67777962993833
"Spigen TPU Rugged Armor Back Cover, Compatible for Samsung Galaxy S21 FE 5G - Matte Black","tv, audio & cameras",All Electronics,4.5,1394,1099.0,1499.0,26.684456304202804
"Parker Jotter Anti Microbial Stainless Steel Ball Pen - CION Coated (Ink - Blue), 1 Count(Pack of 1) (9000025835)","tv, audio & cameras",All Electronics,4.3,1808,419.0,500.0,16.2
"Honor MagicBook 14, AMD Ryzen 5 5500U 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop (16GB/512GB PCIe SSD/Win...","tv, audio & cameras",All Electronics,4.4,235,44990.0,75999.0,40.801852655956
Spy Camera Mini Pocket Button Hidden Spy Video Camera with Motion Detection 1280x480p HD Recording (Black) (Gold) (Black),"tv, audio & cameras",All Electronics,5.0,4,1140.0,1999.0,42.97148574287144
EYUVAA LABEL Universal Monopod Holder Clip for Mobile Camera & Tripod Mount Holder Adjustable Smartphone Clip Clipper Comp...,"tv, audio & cameras",All Electronics,4.1,39,115.0,399.0,71.17794486215539
"Imou IP 67 Outdoor Security Bullet Camera, Color Night Vision, 1080P Full HD,Up to 256GB SD Card, WiFi & Ethernet Connecti...","tv, audio & cameras",All Electronics,3.9,1948,3599.0,9500.0,62.11578947368422
"Amazon Basics Multipurpose Foldable Laptop Table with Mac Holder/Tab Holder | Table Holder Study Table, Breakfast Table, F...","tv, audio & cameras",All Electronics,3.7,2456,569.0,2999.0,81.027009003001
"Beetel M73 Caller ID Corded Landline Phone with 16 Digit LCD Display, Retro Design, Alphanumeric Keypad, 2-Way Speaker Pho...","tv, audio & cameras",All Electronics,4.0,9732,1620.0,1990.0,18.592964824120603
RJ Wi-Fi Wireless Display Dongle | DLNA Wireless HDMI Screen Mirroring Wi-Fi Adaptor (Cromecast),"tv, audio & cameras",All Electronics,3.5,4,990.0,1990.0,50.25125628140703
"Camel Artist Purified Linseed Oil for Oil Color, 100ml (Yellow)","tv, audio & cameras",All Electronics,4.4,1751,130.0,130.0,0.0
Spigen Tough Armor Back Cover Case Compatible with OnePlus 7 Pro (TPU + PC | Black),"tv, audio & cameras",All Electronics,4.5,3575,1299.0,2699.0,51.87106335679882
"Miwings Universal Handlebar Bike Mount Holder Verson 2.0 Metal Body 360 Degree Rotating Mirror Cradle Stand for Bicycle, M...","tv, audio & cameras",All Electronics,3.8,821,315.0,999.0,68.46846846846847
"Seagate One Touch 2TB External HDD with Password Protection – Red, for Windows and Mac, with 3 yr Data Recovery Services, ...","tv, audio & cameras",All Electronics,4.5,28685,5799.0,8999.0,35.55950661184576
A rtistque Liquid TPU Silicone Matte Shockproof Flexible with Camera Protection Soft Back Cover Case for Samsung Galaxy M5...,"tv, audio & cameras",All Electronics,3.7,393,269.0,999.0,73.07307307307308
Arctic Hunter Backpack 35L Laptop Bag for Office Travel Business Laptop Backpack Fit Up to 17-inch Laptop Water-resistant ...,"tv, audio & cameras",All Electronics,4.5,228,3514.0,5999.0,41.423570595099186
"Honeywell 4-1 USB 2.0 Non-Powered Hub, 1.2M Cable, with a Transmission Speed of 480MBPS, Current 500mA per Port, Universal...","tv, audio & cameras",All Electronics,4.5,317,592.0,799.0,25.90738423028786
TheGiftKart Dual-Color Leather Finish Flip Back Cover for Samsung Galaxy M31 / F41 / M31 Prime | Inbuilt Stand & Pockets |...,"tv, audio & cameras",All Electronics,4.3,840,299.0,999.0,70.07007007007007
TheGiftKart Back Cover Soft Case for Samsung Galaxy S22 5G | Best Camera Protection | Inbuilt Dust Plugs & Anti-Slip Grip...,"tv, audio & cameras",All Electronics,4.3,275,279.0,999.0,72.07207207207207
"Ambrane 40000mAh Lithium Polymer Power Bank, 65W Fast Charging, MacBook & Type C Laptops Charging, Triple Output, Type-C P...","tv, audio & cameras",All Electronics,3.7,40,4299.0,7999.0,46.2557819727466
OneAssist 2 Years Extended Warranty Plan for Headphones 2001 to 3000 - Email Delivery Within 2 Hours,"tv, audio & cameras",All Electronics,4.0,60,349.0,789.0,55.766793409378955
"Mi Xiaomi 120W HyperCharge Adapter Combo|Laptops, Tablets & Mobile Charger|(Adapter + USB to Superfast 6A Type C Cable)|Co...","tv, audio & cameras",All Electronics,3.9,81,2680.0,5999.0,55.32588764794132
"CableCreation 7-in-1 USB C Hub Multiport Adapter, USB Type C to 4K@60Hz HDMI, 1000M Ethernet, 2 USB 3.0 Ports, 100W PD and...","tv, audio & cameras",All Electronics,4.3,1968,3495.0,10999.0,68.22438403491226
"truke Buds BTG 1 Bluetooth Truly Wireless Gaming in Ear Earbuds with (ENC) & Quad MEMS Mic for Clear Calls, 13mm Titanium ...","tv, audio & cameras",All Electronics,4.0,1699,1099.0,3499.0,68.5910260074307
"Paraspapermart PPM Rubber Band for Offices use/Home/Kitchen Uses (Fluorescent Colour, 2 inch) - Pack of 100 Gm","tv, audio & cameras",All Electronics,4.1,227,199.0,499.0,60.120240480961925
SD CASS® Hanging Car Rear View Mirror Mobile Phone Holder Mount Stand 360 Degree RotationalCompatible with All Smartphones,"tv, audio & cameras",All Electronics,5.0,8,499.0,999.0,50.050050050050054
Spigen Ultra Hybrid Cover Case Designed for Samsung Galaxy Buds2 Pro (2022) | Galaxy Buds 2 (2021) | Galaxy Buds Pro (202...,"tv, audio & cameras",All Electronics,4.5,9661,1599.0,2299.0,30.44802087864289
Hlija 3PCS Rear Back Camera Lens Protector Tempered Glass for iPhone 13 Pro/13 Pro Max - HD Clear Full Coverage Guard,"tv, audio & cameras",All Electronics,4.3,1356,279.0,999.0,72.07207207207207
"Mi Step Out 12 L Mini Backpack (Small Size, Dark Blue, Water Repellant)","tv, audio & cameras",All Electronics,4.1,8120,299.0,499.0,40.08016032064128
"Amazon Brand - Solimo Height & Angle Adjustable Tabletop Desk Cellphone Holder for All Mobiles & Tablets, Universal Foldab...","tv, audio & cameras",All Electronics,3.6,110,89.0,599.0,85.14190317195326
"Ant Esports GM400W RGB Wireless Gaming Mouse, Stylish Mouse for Ultimate Gaming, Upto 3200 DPI, 6 Buttons Durable Switche...","tv, audio & cameras",All Electronics,4.2,7667,490.98,1999.0,75.43871935967984
TheGiftKart Crystal Clear Back Cover Case for Mi Redmi K20 / K20 Pro | 360 Degree Protection | Shock Proof Design | Transp...,"tv, audio & cameras",All Electronics,4.2,242,284.0,999.0,71.57157157157157
"Redgear Pro Series Wired Gamepad with Integrated Force Feedback, Illuminated ABXY Keys, Ergonomically Design, 1.8m USB Cab...","tv, audio & cameras",All Electronics,4.4,8606,1199.0,1499.0,20.0133422281521
"SPYKART 2022 Rearview Mirror Phone Holder for Car, Multifunctional Rearview Mirror Phone Holder, Universal 360° Car Rearvi...","tv, audio & cameras",All Electronics,2.9,130,299.0,1199.0,75.0625521267723
Livzing Multipurpose Foldable Study Desk Portable Wooden Utility Laptop Table Bedside Drawing Room Home Decor-Space Saving...,"tv, audio & cameras",All Electronics,4.3,1162,3699.0,5499.0,32.733224222585925
"AmazonBasics Extension Board with 4 Sockets, 6A, 1.5m ISI Certified Cable, Individual Switch, 240 Volt, Grey","tv, audio & cameras",All Electronics,4.1,27,449.0,889.0,49.493813273340834
"JOTO Plastic, TPU Underwater Transparent Waterproof Phone Case Holder Pouch for iPhone 14 13 12 11 Pro Max XS XR X 8 7 6S,...","tv, audio & cameras",All Electronics,4.4,770,399.0,1999.0,80.040020010005
"IFB 6.5 Kg 5 Star Top Load Washing Machine Aqua Conserve (TL-REW 6.5KG AQUA, White, Hard Water Wash, Smart Sense)","tv, audio & cameras",All Electronics,4.3,2678,17590.0,19990.0,12.006003001500751
"NISUN Webcam Cover Slider,Ultra Thin Laptop Camera Cover Slider Blocker Compatible for Notebook Laptop PC & Smartphone Mob...","tv, audio & cameras",All Electronics,4.0,144,299.0,1299.0,76.98229407236336
Asus ROG BP1501 39.62 cm (15.6-inch) Gaming Laptop Backpack (Black),"tv, audio & cameras",All Electronics,4.3,875,1499.0,2990.0,49.86622073578595
"truke Air Buds+ Bluetooth 5.1 Truly Wireless in Ear Earbuds with Mic Noise Cancellation(AI-ENC) for HD Calls, Upto 48hrs o...","tv, audio & cameras",All Electronics,3.6,1690,1099.0,3699.0,70.28926736955934
"Dyazo Ergonomic PU Vegan Leather Mouse Pad, Non-Slip, Anti-Skid, Reversible use, Dual Color, Splash-Proof Suitable for Gam...","tv, audio & cameras",All Electronics,4.3,476,199.0,599.0,66.7779632721202
"OnePlus Nord Watch with 1.78” AMOLED Display, 60 Hz Refresh Rate, 105 Fitness Modes, 10 Days Battery, SPO2, Heart Rate, St...","tv, audio & cameras",All Electronics,3.9,1237,4999.0,6999.0,28.575510787255322
IBS Ultra Seris 8 Smart Watch Men Two Watch NFC Door Unlock Smartwatch Bluetooth Call Wireless Charge Fitness Bracelet (Ul...,"tv, audio & cameras",All Electronics,3.3,29,1980.0,9999.0,80.19801980198021
Amozo Designed for iPhone 14 / iPhone 13 Cover | Matte Ultra Hybrid Compatible for iPhone 14 / iPhone 13 Back Cover Case C...,"tv, audio & cameras",All Electronics,4.3,214,474.0,1499.0,68.37891927951968
Epson 003 65ml Ink Bottle (Magenta);Compatible with :L3110 /L3101/ L3150 / L4150 / L4160 / L6160 / L6170 / L6190 Printer M...,"tv, audio & cameras",All Electronics,4.4,8901,449.0,449.0,0.0
OCTRIX 65w Warp Charger for OnePlus 65 Watt Warp Charging with C to C Cable | Fast Warp/Dash Charger for OnePlus 10/10 Pr...,"tv, audio & cameras",All Electronics,4.5,22922,299.0,3448.0,91.32830626450115
WOW IMAGINE Shock Proof Clear Back Cover Case Mobile Cover for 1+ Oneplus Nord 2 5G | OnePlus Nord 2 5G Pac-Man Edition (H...,"tv, audio & cameras",All Electronics,4.2,2837,259.0,999.0,74.07407407407408
"ACESHLEY 20MM Soft Silicone Smartwatch Band with Black Metal Buckle Strap for Noise X-Fit 1, Evolve 2, Noise ColorFit Bri...","tv, audio & cameras",All Electronics,3.7,669,299.0,999.0,70.07007007007007
"OpenTech ® Tempered Glass Screen Protector Compatible for Samsung Galaxy Watch 4 Classic (46mm, Pack of 2) with Easy Insta...","tv, audio & cameras",All Electronics,4.4,807,399.0,999.0,60.06006006006006
"ESR HaloLock Magnetic Phone Ring Grip, Compatible with MagSafe Phone Ring Stand, Phone Grip Compatible with iPhone 14/13/1...","tv, audio & cameras",All Electronics,4.6,398,1519.0,2599.0,41.55444401692959
Ignitate Party Mini Laser Projector Stage Lighting Sound Activated Laser Light for Party and DJ with Mini-Tripod Stand,"tv, audio & cameras",All Electronics,3.8,256,845.0,2999.0,71.82394131377126
"Amazon Brand - Solimo Anti Dust Plug Soft & Flexible Silicone, Thermoplastic Polyurethane Mobile Back Cover for Realme 7- ...","tv, audio & cameras",All Electronics,4.3,85,145.0,499.0,70.94188376753507
"SKY BUYER Bluetooth Calling Smart Touchscreen Smart Watch Bluetooth 1.3 HD Screen with Daily Activity Tracker, Heart Rate ...","tv, audio & cameras",All Electronics,5.0,1,499.0,999.0,50.050050050050054
AUNO Standard Multi-Purpose Laptop Table with Dock Stand/Study Table/Bed Table/Foldable and Portable/Ergonomic & Rounded E...,"tv, audio & cameras",All Electronics,4.5,19,249.0,699.0,64.37768240343348
"ESR Pencil Case Compatible with iPad Pro 11 Inch (2022/2021, 4th/3rd Generation), Built-in Pencil Holder, Pencil 2 Suppor...","tv, audio & cameras",All Electronics,4.4,4034,1804.0,3099.0,41.78767344304614
"AYL Waterproof D-20 Touch Screen Smart Watch Bluetooth Smartwatch with Blood Pressure Tracking, Heart Rate Sensor and Basi...","tv, audio & cameras",All Electronics,3.3,95,470.0,1499.0,68.6457638425617
"Noise ColorFit Pulse 2: 1.8"" Biggest Display Smart Watch, 550 NITS Brightness, Sleek Metallic Body, HR, Sleep & Spo2 Monit...","tv, audio & cameras",All Electronics,3.7,4188,1499.0,4999.0,70.01400280056012
"realme Pad Mini WiFi Tablet | 4GB RAM 64GB ROM (Expandable), 22.1cm (8.7 inch) Cinematic Display | 6400 mAh Battery | Dual...","tv, audio & cameras",All Electronics,4.0,215,12926.0,19999.0,35.36676833841692
"Portronics Power 45 20000mAh Power Bank for Laptop/Mobile with 45W Fast Charging, Dual Input(Type C + Micro USB) & Triple ...","tv, audio & cameras",All Electronics,3.6,148,3099.0,6999.0,55.72224603514788
"Spigen Full Coverage Tempered Glass Screen Protector Guard for MacBook Air 13.6 inch (M2, 2022) - 1 Pack","tv, audio & cameras",All Electronics,4.4,103,1999.0,2899.0,31.04518799586064
"SPIN CART Large Gaming Mouse Pad with Nonslip Base,Waterproof & Foldable Mat for Desktop, Laptop, Keyboard & More Colour &...","tv, audio & cameras",All Electronics,4.4,441,289.0,699.0,58.6552217453505
Robustrion Smart Trifold Translucent Back Case Cover for Apple iPad 10.2 inch 9th Gen 2021 Cover 8th Gen 2020 7th Gen 2019...,"tv, audio & cameras",All Electronics,4.2,154,499.0,2499.0,80.03201280512204
Electvision Remote Compatible with Amazon fire Stick Remote only [3rd Generation ][ Fire TV Remote ] [ Fire Stick Remote ]...,"tv, audio & cameras",All Electronics,3.1,8,1049.0,1999.0,47.52376188094047
"TP-Link Deco E4 Whole Home Mesh Wi-Fi System, Seamless Roaming and Speedy (AC1200) Mbps Dual_Band, Work with Amazon Echo/A...","tv, audio & cameras",All Electronics,4.3,5430,5799.0,11999.0,51.670972581048424
"Mivi Rock and Roll E5 Wired In Ear Earphones with HD Sound and Extra Powerful Bass with Mic, Tangle Free & Extra Length Ca...","tv, audio & cameras",All Electronics,3.9,8482,299.0,799.0,62.57822277847309
"Redmi 11 Prime (Playful Green, 6BG RAM 128GB ROM) | Prime Design | High Performance Helio G99 | 50 MP AI Triple Cam | 5000...","tv, audio & cameras",All Electronics,4.1,290,13999.0,16999.0,17.648096946879228
"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Color Display, Real Heart Rate Monitor, S...","tv, audio & cameras",All Electronics,3.2,5623,1499.0,5999.0,75.01250208368062
"Kratos Thump Wired Earphones, Powerful Bass, HD Sound Quality Earphones, Tangle Free Cable, Comfortable in Ear Fit, with m...","tv, audio & cameras",All Electronics,3.2,2842,99.0,599.0,83.47245409015025
